state,stage,sex,year,schools_total,students_total,teachers_total,students_per_teacher,students_per_school,teachers_per_school,schools_growth_1y,students_growth_1y,teachers_growth_1y
pahang,primary,male,2020,543,75751,4489,16.8748050790822,139.50460405156537,8.267034990791897,0.0018450184501845018,0.009421139598102446,0.0020089285714285712
pahang,primary,male,2021,543,77120,4430,17.408577878103838,142.02578268876613,8.158379373848987,0.0,0.018072368681601562,-0.013143239028736913
pahang,primary,male,2022,543,77478,4432,17.48149819494585,142.68508287292818,8.16206261510129,0.0,0.004642116182572614,0.0004514672686230248
pahang,secondary_lower,female,2017,196,54647,7558,7.230351944958984,278.8112244897959,38.56122448979592,,,
pahang,secondary_lower,female,2018,197,48764,7727,6.310858030283422,247.53299492385787,39.223350253807105,0.00510204081632653,-0.10765458305121965,0.022360412807621063
pahang,secondary_lower,female,2019,198,48001,7711,6.225003242121645,242.42929292929293,38.94444444444444,0.005076142131979695,-0.015646788614551717,-0.0020706613174582634
pahang,secondary_lower,female,2020,198,48071,7747,6.205111656124951,242.7828282828283,39.12626262626262,0.0,0.001458302952021833,0.0046686551679419016
pahang,secondary_lower,female,2021,198,48922,7659,6.387517952735344,247.08080808080808,38.68181818181818,0.0,0.017702981007260095,-0.011359235833225765
pahang,secondary_lower,female,2022,198,49982,8035,6.220535158680772,252.43434343434345,40.58080808080808,0.0,0.021667143616368914,0.049092570831701265
pahang,secondary_lower,male,2017,196,54226,3759,14.42564511838255,276.66326530612247,19.178571428571427,,,
pahang,secondary_lower,male,2018,197,49719,3785,13.135799207397623,252.38071065989848,19.21319796954315,0.00510204081632653,-0.083115110832442,0.006916733173716414
pahang,secondary_lower,male,2019,198,48725,3737,13.03853358308804,246.08585858585857,18.873737373737374,0.005076142131979695,-0.0199923570466019,-0.012681638044914135
pahang,secondary_lower,male,2020,198,48937,3622,13.511043622308117,247.15656565656565,18.292929292929294,0.0,0.00435094920472037,-0.030773347605030775
pahang,secondary_lower,male,2021,198,50437,3519,14.332764990053992,254.73232323232324,17.772727272727273,0.0,0.030651654167603244,-0.028437327443401435
pahang,secondary_lower,male,2022,198,51841,3527,14.698327190246669,261.82323232323233,17.81313131313131,0.0,0.027836707179253326,0.002273373117362887
pahang,secondary_upper,female,2017,196,54647,7558,7.230351944958984,278.8112244897959,38.56122448979592,,,
pahang,secondary_upper,female,2018,197,48764,7727,6.310858030283422,247.53299492385787,39.223350253807105,0.00510204081632653,-0.10765458305121965,0.022360412807621063
pahang,secondary_upper,female,2019,198,48001,7711,6.225003242121645,242.42929292929293,38.94444444444444,0.005076142131979695,-0.015646788614551717,-0.0020706613174582634
pahang,secondary_upper,female,2020,198,48071,7747,6.205111656124951,242.7828282828283,39.12626262626262,0.0,0.001458302952021833,0.0046686551679419016
pahang,secondary_upper,female,2021,198,48922,7659,6.387517952735344,247.08080808080808,38.68181818181818,0.0,0.017702981007260095,-0.011359235833225765
pahang,secondary_upper,female,2022,198,49982,8035,6.220535158680772,252.43434343434345,40.58080808080808,0.0,0.021667143616368914,0.049092570831701265
pahang,secondary_upper,male,2017,196,54226,3759,14.42564511838255,276.66326530612247,19.178571428571427,,,
pahang,secondary_upper,male,2018,197,49719,3785,13.135799207397623,252.38071065989848,19.21319796954315,0.00510204081632653,-0.083115110832442,0.006916733173716414
pahang,secondary_upper,male,2019,198,48725,3737,13.03853358308804,246.08585858585857,18.873737373737374,0.005076142131979695,-0.0199923570466019,-0.012681638044914135
pahang,secondary_upper,male,2020,198,48937,3622,13.511043622308117,247.15656565656565,18.292929292929294,0.0,0.00435094920472037,-0.030773347605030775
pahang,secondary_upper,male,2021,198,50437,3519,14.332764990053992,254.73232323232324,17.772727272727273,0.0,0.030651654167603244,-0.028437327443401435
pahang,secondary_upper,male,2022,198,51841,3527,14.698327190246669,261.82323232323233,17.81313131313131,0.0,0.027836707179253326,0.002273373117362887
perak,primary,female,2017,852,98210,14979,6.556512450764403,115.2699530516432,17.580985915492956,,,
perak,primary,female,2018,852,97647,15480,6.3079457364341085,114.60915492957747,18.169014084507044,0.0,-0.005732613786783423,0.03344682555577809
perak,primary,female,2019,852,98190,15043,6.52728843980589,115.24647887323944,17.656103286384976,0.0,0.00556084672340164,-0.028229974160206717
perak,primary,female,2020,852,97444,14994,6.498866213151928,114.37089201877934,17.598591549295776,0.0,-0.007597515021896323,-0.003257328990228013
perak,primary,female,2021,852,97663,14767,6.613597887180877,114.62793427230046,17.332159624413144,0.0,0.0022474446861787283,-0.01513938908896892
perak,primary,female,2022,852,97401,14964,6.509021651964716,114.32042253521126,17.56338028169014,0.0,-0.002682694572151173,0.013340556646576827
perak,primary,male,2017,852,102907,5964,17.254694835680752,120.78286384976526,7.0,,,
perak,primary,male,2018,852,102982,5922,17.389733198243835,120.87089201877934,6.950704225352113,0.0,0.0007288133946184419,-0.007042253521126761
perak,primary,male,2019,852,103598,5840,17.739383561643837,121.59389671361502,6.854460093896714,0.0,0.00598162785729545,-0.013846673421141506
perak,primary,male,2020,852,103170,5838,17.672147995889002,121.09154929577464,6.852112676056338,0.0,-0.0041313538871406786,-0.00034246575342465754
perak,primary,male,2021,852,103371,5744,17.99634401114206,121.3274647887324,6.741784037558685,0.0,0.001948240767665019,-0.016101404590613225
perak,primary,male,2022,852,103142,5866,17.583020797817934,121.05868544600939,6.884976525821596,0.0,-0.002215321511836008,0.021239554317548745
perak,secondary_lower,female,2017,248,93194,12141,7.67597397248991,375.78225806451616,48.95564516129032,,,
perak,secondary_lower,female,2018,250,81756,12209,6.69637152919977,327.024,48.836,0.008064516129032258,-0.12273322316887353,0.005600856601597892
perak,secondary_lower,female,2019,250,79185,12125,6.530721649484536,316.74,48.5,0.0,-0.03144723323058858,-0.006880170366123352
perak,secondary_lower,female,2020,250,77945,12032,6.478141622340425,311.78,48.128,0.0,-0.015659531476921135,-0.007670103092783505
perak,secondary_lower,female,2021,250,78245,11815,6.62251375370292,312.98,47.26,0.0,0.003848867791391366,-0.018035239361702128
perak,secondary_lower,female,2022,253,78952,12156,6.494899638038828,312.0632411067194,48.047430830039524,0.012,0.009035721132340725,0.028861616589081675
perak,secondary_lower,male,2017,248,90662,5817,15.585697094722365,365.5725806451613,23.455645161290324,,,
perak,secondary_lower,male,2018,250,81205,5680,14.296654929577464,324.82,22.72,0.008064516129032258,-0.10431051598244027,-0.023551658930720303
perak,secondary_lower,male,2019,250,79209,5512,14.370283018867925,316.836,22.048,0.0,-0.024579767255710854,-0.029577464788732393
perak,secondary_lower,male,2020,250,78969,5355,14.746778711484593,315.876,21.42,0.0,-0.0030299587168124836,-0.028483309143686502
perak,secondary_lower,male,2021,250,80497,5124,15.709797033567526,321.988,20.496,0.0,0.019349364940672922,-0.043137254901960784
perak,secondary_lower,male,2022,253,81435,5177,15.730152598029747,321.87747035573125,20.462450592885375,0.012,0.011652608171733109,0.010343481654957064
perak,secondary_upper,female,2017,248,93194,12141,7.67597397248991,375.78225806451616,48.95564516129032,,,
perak,secondary_upper,female,2018,250,81756,12209,6.69637152919977,327.024,48.836,0.008064516129032258,-0.12273322316887353,0.005600856601597892
perak,secondary_upper,female,2019,250,79185,12125,6.530721649484536,316.74,48.5,0.0,-0.03144723323058858,-0.006880170366123352
perak,secondary_upper,female,2020,250,77945,12032,6.478141622340425,311.78,48.128,0.0,-0.015659531476921135,-0.007670103092783505
perak,secondary_upper,female,2021,250,78245,11815,6.62251375370292,312.98,47.26,0.0,0.003848867791391366,-0.018035239361702128
perak,secondary_upper,female,2022,253,78952,12156,6.494899638038828,312.0632411067194,48.047430830039524,0.012,0.009035721132340725,0.028861616589081675
perak,secondary_upper,male,2017,248,90662,5817,15.585697094722365,365.5725806451613,23.455645161290324,,,
perak,secondary_upper,male,2018,250,81205,5680,14.296654929577464,324.82,22.72,0.008064516129032258,-0.10431051598244027,-0.023551658930720303
perak,secondary_upper,male,2019,250,79209,5512,14.370283018867925,316.836,22.048,0.0,-0.024579767255710854,-0.029577464788732393
perak,secondary_upper,male,2020,250,78969,5355,14.746778711484593,315.876,21.42,0.0,-0.0030299587168124836,-0.028483309143686502
perak,secondary_upper,male,2021,250,80497,5124,15.709797033567526,321.988,20.496,0.0,0.019349364940672922,-0.043137254901960784
perak,secondary_upper,male,2022,253,81435,5177,15.730152598029747,321.87747035573125,20.462450592885375,0.012,0.011652608171733109,0.010343481654957064
perlis,primary,female,2017,74,23065,1597,14.44270507201002,311.68918918918916,21.58108108108108,,,
perlis,primary,female,2018,74,11266,1688,6.674170616113744,152.24324324324326,22.81081081081081,0.0,-0.5115543030565792,0.056981840951784594
perlis,primary,female,2019,74,11452,1672,6.849282296650718,154.75675675675674,22.594594594594593,0.0,0.016509852654003194,-0.009478672985781991
perlis,primary,female,2020,74,11462,1684,6.806413301662708,154.8918918918919,22.756756756756758,0.0,0.0008732099196646874,0.007177033492822967
perlis,primary,female,2021,74,11692,1689,6.922439313203078,158.0,22.824324324324323,0.0,0.02006630605478974,0.0029691211401425177
perlis,primary,female,2022,74,11702,1699,6.8875809299588,158.13513513513513,22.95945945945946,0.0,0.0008552856654122477,0.005920663114268798
perlis,primary,male,2017,74,11181,730,15.316438356164383,151.09459459459458,9.864864864864865,,,
perlis,primary,male,2018,74,11982,707,16.947666195190948,161.9189189189189,9.554054054054054,0.0,0.07163938824792059,-0.031506849315068496
perlis,primary,male,2019,74,12198,705,17.302127659574467,164.83783783783784,9.527027027027026,0.0,0.018027040560841263,-0.002828854314002829
perlis,primary,male,2020,74,12267,709,17.301833568406206,165.77027027027026,9.58108108108108,0.0,0.005656665027053615,0.005673758865248227
perlis,primary,male,2021,74,12483,705,17.706382978723404,168.6891891891892,9.527027027027026,0.0,0.01760821716801174,-0.005641748942172073
perlis,primary,male,2022,74,12551,713,17.603085553997197,169.6081081081081,9.635135135135135,0.0,0.005447408475526716,0.011347517730496455
perlis,secondary_lower,female,2017,30,10700,1482,7.219973009446694,356.6666666666667,49.4,,,
perlis,secondary_lower,female,2018,30,9358,1525,6.136393442622951,311.93333333333334,50.833333333333336,0.0,-0.12542056074766356,0.029014844804318488
perlis,secondary_lower,female,2019,30,9090,1536,5.91796875,303.0,51.2,0.0,-0.028638597991023723,0.007213114754098361
perlis,secondary_lower,female,2020,30,9007,1527,5.898493778650949,300.23333333333335,50.9,0.0,-0.009130913091309131,-0.005859375
perlis,secondary_lower,female,2021,30,9147,1491,6.134808853118712,304.9,49.7,0.0,0.01554346619296103,-0.023575638506876228
perlis,secondary_lower,female,2022,30,9339,1522,6.136005256241787,311.3,50.733333333333334,0.0,0.020990488684814693,0.02079141515761234
perlis,secondary_lower,male,2017,30,10501,829,12.667068757539203,350.03333333333336,27.633333333333333,,,
perlis,secondary_lower,male,2018,30,9140,828,11.03864734299517,304.6666666666667,27.6,0.0,-0.12960670412341682,-0.0012062726176115801
perlis,secondary_lower,male,2019,30,8897,814,10.92997542997543,296.56666666666666,27.133333333333333,0.0,-0.026586433260393873,-0.016908212560386472
perlis,secondary_lower,male,2020,30,9008,803,11.217932752179328,300.26666666666665,26.766666666666666,0.0,0.012476115544565585,-0.013513513513513514
perlis,secondary_lower,male,2021,30,9447,770,12.268831168831168,314.9,25.666666666666668,0.0,0.04873445825932504,-0.0410958904109589
perlis,secondary_lower,male,2022,30,9776,760,12.863157894736842,325.8666666666667,25.333333333333332,0.0,0.03482587064676617,-0.012987012987012988
perlis,secondary_upper,female,2017,30,10700,1482,7.219973009446694,356.6666666666667,49.4,,,
perlis,secondary_upper,female,2018,30,9358,1525,6.136393442622951,311.93333333333334,50.833333333333336,0.0,-0.12542056074766356,0.029014844804318488
perlis,secondary_upper,female,2019,30,9090,1536,5.91796875,303.0,51.2,0.0,-0.028638597991023723,0.007213114754098361
perlis,secondary_upper,female,2020,30,9007,1527,5.898493778650949,300.23333333333335,50.9,0.0,-0.009130913091309131,-0.005859375
perlis,secondary_upper,female,2021,30,9147,1491,6.134808853118712,304.9,49.7,0.0,0.01554346619296103,-0.023575638506876228
perlis,secondary_upper,female,2022,30,9339,1522,6.136005256241787,311.3,50.733333333333334,0.0,0.020990488684814693,0.02079141515761234
perlis,secondary_upper,male,2017,30,10501,829,12.667068757539203,350.03333333333336,27.633333333333333,,,
perlis,secondary_upper,male,2018,30,9140,828,11.03864734299517,304.6666666666667,27.6,0.0,-0.12960670412341682,-0.0012062726176115801
perlis,secondary_upper,male,2019,30,8897,814,10.92997542997543,296.56666666666666,27.133333333333333,0.0,-0.026586433260393873,-0.016908212560386472
perlis,secondary_upper,male,2020,30,9008,803,11.217932752179328,300.26666666666665,26.766666666666666,0.0,0.012476115544565585,-0.013513513513513514
perlis,secondary_upper,male,2021,30,9447,770,12.268831168831168,314.9,25.666666666666668,0.0,0.04873445825932504,-0.0410958904109589
perlis,secondary_upper,male,2022,30,9776,760,12.863157894736842,325.8666666666667,25.333333333333332,0.0,0.03482587064676617,-0.012987012987012988
pulau pinang,primary,female,2017,271,63447,8177,7.759202641555583,234.12177121771217,30.173431734317344,,,
pulau pinang,primary,female,2018,271,63243,8492,7.447362223268959,233.3690036900369,31.33579335793358,0.0,-0.0032152820464324554,0.03852268558150911
pulau pinang,primary,female,2019,271,64169,8279,7.750815315859404,236.7859778597786,30.54981549815498,0.0,0.014641936657021331,-0.02508243052284503
pulau pinang,primary,female,2020,271,63767,8253,7.7265236883557495,235.30258302583024,30.45387453874539,0.0,-0.006264707257398432,-0.003140475902886822
pulau pinang,primary,female,2021,271,63760,8145,7.828115408225906,235.27675276752768,30.055350553505534,0.0,-0.00010977464832907303,-0.013086150490730643
pulau pinang,primary,female,2022,270,63249,8229,7.686110098432374,234.25555555555556,30.477777777777778,-0.0036900369003690036,-0.008014429109159348,0.010313075506445672
pulau pinang,primary,male,2017,271,67008,2427,27.60939431396786,247.2619926199262,8.955719557195572,,,
pulau pinang,primary,male,2018,271,66947,2394,27.96449456975773,247.0369003690037,8.833948339483396,0.0,-0.0009103390639923591,-0.013597033374536464
pulau pinang,primary,male,2019,271,67406,2364,28.513536379018614,248.73062730627305,8.723247232472325,0.0,0.006856169805965913,-0.012531328320802004
pulau pinang,primary,male,2020,271,66946,2392,27.987458193979933,247.03321033210332,8.826568265682656,0.0,-0.006824318309942735,0.011844331641285956
pulau pinang,primary,male,2021,271,66655,2360,28.24364406779661,245.95940959409594,8.708487084870848,0.0,-0.004346786962626595,-0.013377926421404682
pulau pinang,primary,male,2022,270,66349,2424,27.371699669966997,245.73703703703703,8.977777777777778,-0.0036900369003690036,-0.004590803390593354,0.02711864406779661
pulau pinang,secondary_lower,female,2017,127,56119,7098,7.906311637080868,441.88188976377955,55.889763779527556,,,
pulau pinang,secondary_lower,female,2018,128,50471,7101,7.107590480214054,394.3046875,55.4765625,0.007874015748031496,-0.10064327589586415,0.00042265426880811494
pulau pinang,secondary_lower,female,2019,128,48899,7061,6.925223056224331,382.0234375,55.1640625,0.0,-0.031146599037070795,-0.005633009435290804
pulau pinang,secondary_lower,female,2020,128,48542,6956,6.978435882691202,379.234375,54.34375,0.0,-0.00730076279678521,-0.014870414955388754
pulau pinang,secondary_lower,female,2021,129,48628,6794,7.157491904621725,376.9612403100775,52.666666666666664,0.0078125,0.001771661653825553,-0.023289246693502012
pulau pinang,secondary_lower,female,2022,128,48416,6874,7.043351760256037,378.25,53.703125,-0.007751937984496124,-0.0043596281977461545,0.011775095672652341
pulau pinang,secondary_lower,male,2017,127,54986,2449,22.452429563086973,432.96062992125985,19.283464566929133,,,
pulau pinang,secondary_lower,male,2018,128,50127,2395,20.929853862212944,391.6171875,18.7109375,0.007874015748031496,-0.08836794820499763,-0.022049816251531237
pulau pinang,secondary_lower,male,2019,128,49481,2370,20.878059071729957,386.5703125,18.515625,0.0,-0.012887266343487542,-0.010438413361169102
pulau pinang,secondary_lower,male,2020,128,49178,2262,21.740937223695845,384.203125,17.671875,0.0,-0.006123562579575999,-0.04556962025316456
pulau pinang,secondary_lower,male,2021,129,49980,2188,22.842778793418645,387.4418604651163,16.96124031007752,0.0078125,0.01630810525031518,-0.032714412024756855
pulau pinang,secondary_lower,male,2022,128,50162,2152,23.309479553903344,391.890625,16.8125,-0.007751937984496124,0.0036414565826330533,-0.016453382084095063
pulau pinang,secondary_upper,female,2017,127,56119,7098,7.906311637080868,441.88188976377955,55.889763779527556,,,
pulau pinang,secondary_upper,female,2018,128,50471,7101,7.107590480214054,394.3046875,55.4765625,0.007874015748031496,-0.10064327589586415,0.00042265426880811494
pulau pinang,secondary_upper,female,2019,128,48899,7061,6.925223056224331,382.0234375,55.1640625,0.0,-0.031146599037070795,-0.005633009435290804
pulau pinang,secondary_upper,female,2020,128,48542,6956,6.978435882691202,379.234375,54.34375,0.0,-0.00730076279678521,-0.014870414955388754
pulau pinang,secondary_upper,female,2021,129,48628,6794,7.157491904621725,376.9612403100775,52.666666666666664,0.0078125,0.001771661653825553,-0.023289246693502012
pulau pinang,secondary_upper,female,2022,128,48416,6874,7.043351760256037,378.25,53.703125,-0.007751937984496124,-0.0043596281977461545,0.011775095672652341
pulau pinang,secondary_upper,male,2017,127,54986,2449,22.452429563086973,432.96062992125985,19.283464566929133,,,
pulau pinang,secondary_upper,male,2018,128,50127,2395,20.929853862212944,391.6171875,18.7109375,0.007874015748031496,-0.08836794820499763,-0.022049816251531237
pulau pinang,secondary_upper,male,2019,128,49481,2370,20.878059071729957,386.5703125,18.515625,0.0,-0.012887266343487542,-0.010438413361169102
pulau pinang,secondary_upper,male,2020,128,49178,2262,21.740937223695845,384.203125,17.671875,0.0,-0.006123562579575999,-0.04556962025316456
pulau pinang,secondary_upper,male,2021,129,49980,2188,22.842778793418645,387.4418604651163,16.96124031007752,0.0078125,0.01630810525031518,-0.032714412024756855
pulau pinang,secondary_upper,male,2022,128,50162,2152,23.309479553903344,391.890625,16.8125,-0.007751937984496124,0.0036414565826330533,-0.016453382084095063
sabah,primary,female,2017,1074,133041,14869,8.947541865626471,123.87430167597765,13.844506517690876,,,
sabah,primary,female,2018,1074,134831,16037,8.40749516742533,125.54096834264432,14.932029795158288,0.0,0.013454498989033456,0.07855269352343802
sabah,primary,female,2019,1074,137965,15892,8.681412031210671,128.45903165735567,14.797020484171322,0.0,0.02324391275003523,-0.009041591320072333
sabah,primary,female,2020,1075,140037,16499,8.487605309412691,130.26697674418605,15.347906976744186,0.000931098696461825,0.015018301743195739,0.038195318399194565
sabah,primary,female,2021,1075,141384,16573,8.530984130815181,131.52,15.416744186046511,0.0,0.009618886437155895,0.004485120310321838
sabah,primary,female,2022,1075,141423,16635,8.501532912533815,131.55627906976744,15.474418604651163,0.0,0.0002758445085723986,0.0037410245580160504
sabah,primary,male,2017,1074,140796,9954,14.144665461121157,131.0949720670391,9.268156424581006,,,
sabah,primary,male,2018,1074,142752,10086,14.15348007138608,132.91620111731842,9.391061452513966,0.0,0.013892440126139946,0.013261000602772756
sabah,primary,male,2019,1074,146301,9955,14.696233048719236,136.22067039106145,9.269087523277467,0.0,0.024861297915265635,-0.012988300614713464
sabah,primary,male,2020,1075,149491,10113,14.782062691585088,139.0613953488372,9.407441860465116,0.000931098696461825,0.02180436223949255,0.015871421396283274
sabah,primary,male,2021,1075,150804,9974,15.119711249248045,140.28279069767441,9.27813953488372,0.0,0.008783137446401456,-0.013744685058835162
sabah,primary,male,2022,1075,151118,9843,15.352839581428427,140.57488372093025,9.156279069767441,0.0,0.0020821728866608313,-0.013134148786845799
sabah,secondary_lower,female,2017,219,107372,9487,11.317803309792348,490.283105022831,43.31963470319635,,,
sabah,secondary_lower,female,2018,222,95234,9946,9.575105570078424,428.98198198198196,44.8018018018018,0.0136986301369863,-0.11304623179227359,0.04838199641614841
sabah,secondary_lower,female,2019,222,94616,10004,9.4578168732507,426.1981981981982,45.06306306306306,0.0,-0.006489279038998677,0.005831490046249749
sabah,secondary_lower,female,2020,222,95002,10204,9.310270482163856,427.93693693693695,45.96396396396396,0.0,0.004079648262450325,0.019992003198720514
sabah,secondary_lower,female,2021,221,98096,10036,9.77441211638103,443.87330316742083,45.411764705882355,-0.0045045045045045045,0.032567735416096505,-0.016464131713053703
sabah,secondary_lower,female,2022,221,100458,10616,9.462886209495101,454.56108597285066,48.036199095022624,0.0,0.02407845375958245,0.05779194898365883
sabah,secondary_lower,male,2017,219,102896,6175,16.66331983805668,469.8447488584475,28.19634703196347,,,
sabah,secondary_lower,male,2018,222,95508,6323,15.104855290210343,430.2162162162162,28.48198198198198,0.0136986301369863,-0.07180065308661172,0.02396761133603239
sabah,secondary_lower,male,2019,222,94793,6310,15.022662440570523,426.9954954954955,28.423423423423422,0.0,-0.007486283871508146,-0.002055986082555749
sabah,secondary_lower,male,2020,222,95598,6220,15.369453376205788,430.6216216216216,28.01801801801802,0.0,0.008492188241747809,-0.014263074484944533
sabah,secondary_lower,male,2021,221,100839,6042,16.689672293942404,456.28506787330315,27.339366515837103,-0.0045045045045045045,0.05482332266365405,-0.028617363344051447
sabah,secondary_lower,male,2022,221,104322,6083,17.14976163077429,472.0452488687783,27.524886877828056,0.0,0.03454020765775147,0.006785832505792784
sabah,secondary_upper,female,2017,219,107372,9487,11.317803309792348,490.283105022831,43.31963470319635,,,
sabah,secondary_upper,female,2018,222,95234,9946,9.575105570078424,428.98198198198196,44.8018018018018,0.0136986301369863,-0.11304623179227359,0.04838199641614841
sabah,secondary_upper,female,2019,222,94616,10004,9.4578168732507,426.1981981981982,45.06306306306306,0.0,-0.006489279038998677,0.005831490046249749
sabah,secondary_upper,female,2020,222,95002,10204,9.310270482163856,427.93693693693695,45.96396396396396,0.0,0.004079648262450325,0.019992003198720514
sabah,secondary_upper,female,2021,221,98096,10036,9.77441211638103,443.87330316742083,45.411764705882355,-0.0045045045045045045,0.032567735416096505,-0.016464131713053703
sabah,secondary_upper,female,2022,221,100458,10616,9.462886209495101,454.56108597285066,48.036199095022624,0.0,0.02407845375958245,0.05779194898365883
sabah,secondary_upper,male,2017,219,102896,6175,16.66331983805668,469.8447488584475,28.19634703196347,,,
sabah,secondary_upper,male,2018,222,95508,6323,15.104855290210343,430.2162162162162,28.48198198198198,0.0136986301369863,-0.07180065308661172,0.02396761133603239
sabah,secondary_upper,male,2019,222,94793,6310,15.022662440570523,426.9954954954955,28.423423423423422,0.0,-0.007486283871508146,-0.002055986082555749
sabah,secondary_upper,male,2020,222,95598,6220,15.369453376205788,430.6216216216216,28.01801801801802,0.0,0.008492188241747809,-0.014263074484944533
sabah,secondary_upper,male,2021,221,100839,6042,16.689672293942404,456.28506787330315,27.339366515837103,-0.0045045045045045045,0.05482332266365405,-0.028617363344051447
sabah,secondary_upper,male,2022,221,104322,6083,17.14976163077429,472.0452488687783,27.524886877828056,0.0,0.03454020765775147,0.006785832505792784
sarawak,primary,female,2017,1264,118569,15215,7.792901741702267,93.80458860759494,12.037183544303797,,,
sarawak,primary,female,2018,1265,118572,16270,7.287768899815611,93.73280632411067,12.861660079051383,0.0007911392405063291,2.5301723047339524e-05,0.06933946763062768
sarawak,primary,female,2019,1265,118348,16124,7.33986603820392,93.55573122529644,12.746245059288537,0.0,-0.001889147522180616,-0.008973570989551321
sarawak,primary,female,2020,1265,116944,16185,7.225455668829163,92.44584980237154,12.794466403162055,0.0,-0.01186331834927502,0.0037831803522699083
sarawak,primary,female,2021,1265,115678,16030,7.216344354335621,91.44505928853755,12.671936758893281,0.0,-0.010825694349432207,-0.009576768612913192
sarawak,primary,female,2022,1265,113656,15990,7.107942464040025,89.84664031620554,12.640316205533598,0.0,-0.017479555317346428,-0.002495321272613849
sarawak,primary,male,2017,1264,126854,9743,13.020014369290774,100.35917721518987,7.7080696202531644,,,
sarawak,primary,male,2018,1265,126369,9464,13.35259932375317,99.89644268774704,7.481422924901186,0.0007911392405063291,-0.0038232929194191747,-0.028635943754490405
sarawak,primary,male,2019,1265,126465,9268,13.645338800172636,99.97233201581028,7.3264822134387355,0.0,0.0007596799848064004,-0.020710059171597635
sarawak,primary,male,2020,1265,125314,9067,13.820888937906695,99.06245059288537,7.167588932806324,0.0,-0.009101332384454196,-0.021687526974536037
sarawak,primary,male,2021,1265,123695,8801,14.054652880354505,97.78260869565217,6.957312252964427,0.0,-0.012919546100196307,-0.029337156722179333
sarawak,primary,male,2022,1265,121663,8494,14.323404756298563,96.17628458498024,6.714624505928854,0.0,-0.016427503132705443,-0.03488239972730372
sarawak,secondary_lower,female,2017,190,103475,9739,10.624807475100113,544.6052631578947,51.257894736842104,,,
sarawak,secondary_lower,female,2018,192,92615,10127,9.145354004147329,482.3697916666667,52.744791666666664,0.010526315789473684,-0.1049528871708142,0.03983981928329397
sarawak,secondary_lower,female,2019,193,91421,10053,9.093902317716104,473.6839378238342,52.0880829015544,0.005208333333333333,-0.01289208011661178,-0.007307198578058655
sarawak,secondary_lower,female,2020,193,91356,9878,9.248430856448675,473.34715025906735,51.181347150259064,0.0,-0.0007109963793876681,-0.017407738983388044
sarawak,secondary_lower,female,2021,193,92593,9556,9.689514441188782,479.7564766839378,49.512953367875646,0.0,0.013540435220456237,-0.03259769184045353
sarawak,secondary_lower,female,2022,193,92723,10189,9.10030424968103,480.4300518134715,52.79274611398964,0.0,0.0014039938224271813,0.0662411050648807
sarawak,secondary_lower,male,2017,190,99269,5646,17.582182075805882,522.4684210526316,29.71578947368421,,,
sarawak,secondary_lower,male,2018,192,93237,5595,16.664343163538874,485.609375,29.140625,0.010526315789473684,-0.06076418620113026,-0.009032943676939426
sarawak,secondary_lower,male,2019,193,92445,5467,16.90963965611853,478.9896373056995,28.326424870466322,0.005208333333333333,-0.008494481804433861,-0.022877569258266308
sarawak,secondary_lower,male,2020,193,92834,5255,17.66584205518554,481.00518134715026,27.2279792746114,0.0,0.004207907404402618,-0.03877812328516554
sarawak,secondary_lower,male,2021,193,95554,5050,18.921584158415843,495.0984455958549,26.16580310880829,0.0,0.029299610056660274,-0.0390104662226451
sarawak,secondary_lower,male,2022,193,96935,5147,18.83330095201088,502.2538860103627,26.66839378238342,0.0,0.014452560855641837,0.019207920792079208
